,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3445,3446,Gard,Tidy,Male,8,1967-01-30 00:00:00,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0
3446,3447,Linell,,Female,43,1977-11-23 00:00:00,,Financial Services,High Net Worth,N,No,17.0
3447,3448,Roderich,Mixer,Male,26,1977-02-16 00:00:00,Software Consultant,Financial Services,High Net Worth,N,No,9.0
3448,3449,Ilyssa,Hannabuss,Female,52,1974-09-26 00:00:00,VP Quality Control,Argiculture,High Net Worth,N,Yes,3.0
3449,3450,Brooke,Durman,Female,85,1993-09-16 00:00:00,Safety Technician III,Retail,Mass Customer,N,No,6.0
3450,3451,Ruprecht,Loreit,Male,88,1970-05-01 00:00:00,Sales Associate,,High Net Worth,N,No,10.0
3451,3452,Maura,Estevez,Female,22,1964-09-04 00:00:00,Marketing Manager,Retail,Mass Customer,N,No,13.0
3452,3453,Jammie,McEvon,Female,57,1989-03-12 00:00:00,Product Engineer,Retail,Affluent Customer,N,No,14.0
3453,3454,Akim,Mathes,Male,15,1969-06-09 00:00:00,Web Designer III,,Mass Customer,N,No,18.0
3454,3455,Coop,Skey,Male,29,1954-02-25 00:00:00,Administrative Officer,,Mass Customer,N,Yes,11.0
3455,3456,Clovis,Ortsmann,Female,11,1959-11-08 00:00:00,,,Mass Customer,N,Yes,12.0
3456,3457,Robbi,Springthorpe,Female,13,1956-09-26 00:00:00,,Manufacturing,Mass Customer,N,No,16.0
3457,3458,Alejandro,Shakelade,Male,35,1977-12-01 00:00:00,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0
3458,3459,Emelda,Ramsdell,Female,62,2000-11-24 00:00:00,,Entertainment,Mass Customer,N,Yes,2.0
3459,3460,Reinhold,Barthrup,Male,22,1999-10-10 00:00:00,Actuary,Financial Services,Mass Customer,N,No,2.0
3460,3461,Nigel,Izard,Male,28,1962-11-30 00:00:00,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0
3461,3462,Jehanna,Sparhawk,Female,96,1957-03-03 00:00:00,Registered Nurse,Health,High Net Worth,N,No,17.0
3462,3463,Fletch,Durrett,Male,7,1984-06-15 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,No,2.0
3463,3464,Etheline,Gerretsen,Female,38,1982-06-09 00:00:00,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4.0
3464,3465,Hadria,Pizer,Female,71,1978-02-01 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0
3465,3466,Victor,Zaple,Male,65,1979-09-28 00:00:00,Marketing Assistant,IT,Mass Customer,N,No,18.0
3466,3467,Killy,Spaducci,Male,31,1980-05-20 00:00:00,VP Quality Control,IT,Mass Customer,N,No,21.0
3467,3468,Averill,Woodbridge,Male,4,1986-10-24 00:00:00,Associate Professor,,Mass Customer,N,No,7.0
3468,3469,Arabele,Lantoph,Female,90,1987-08-24 00:00:00,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0
3469,3470,Catherina,Ricca,Female,56,1967-10-01 00:00:00,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0
3470,3471,Brita,Afonso,Female,95,1953-09-05 00:00:00,Quality Engineer,IT,High Net Worth,N,Yes,8.0
3471,3472,Dionysus,McCarlie,Male,10,1977-06-27 00:00:00,VP Marketing,Retail,Affluent Customer,N,Yes,18.0
3472,3473,Sanderson,Alloway,U,34,,Analog Circuit Design manager,IT,Mass Customer,N,No,
3473,3474,Justinian,Crowhurst,Male,93,1979-11-06 00:00:00,Assistant Manager,Manufacturing,Mass Customer,N,No,14.0
3474,3475,Correna,Goldsberry,Female,12,1985-08-31 00:00:00,Director of Sales,Retail,Affluent Customer,N,No,3.0
3475,3476,Stearn,Willerstone,Male,39,1989-09-07 00:00:00,,Manufacturing,Affluent Customer,N,No,7.0
3476,3477,Jaquelin,Leek,Female,90,1996-01-24 00:00:00,Senior Developer,Financial Services,Affluent Customer,N,Yes,7.0
3477,3478,Hartwell,Schach,Male,54,1986-08-08 00:00:00,Quality Control Specialist,Health,Mass Customer,N,No,17.0
3478,3479,Pierette,O' Ronan,Female,39,1964-08-09 00:00:00,,IT,Mass Customer,N,No,13.0
3479,3480,Jarib,,Male,30,1959-06-24 00:00:00,,,Mass Customer,N,No,20.0
3480,3481,Haley,Dessent,Male,37,1997-10-12 00:00:00,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4.0
3481,3482,Roch,Rilston,Female,71,2000-05-18 00:00:00,Clinical Specialist,Health,Affluent Customer,N,Yes,2.0
3482,3483,Emlyn,Burnel,Male,19,1956-10-02 00:00:00,Senior Sales Associate,Health,High Net Worth,N,Yes,15.0
3483,3484,Hedi,Mowday,Female,10,1976-10-24 00:00:00,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20.0
3484,3485,Berthe,Ludwell,Female,11,1981-05-21 00:00:00,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0
3485,3486,Reece,Crewther,Male,67,1956-07-25 00:00:00,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18.0
3486,3487,Amalee,Sanderson,Female,4,1977-12-15 00:00:00,Analyst Programmer,Health,High Net Worth,N,No,18.0
3487,3488,Cristobal,Whitrod,Male,63,1975-08-07 00:00:00,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9.0
3488,3489,Margo,Fletcher,Female,90,1969-10-30 00:00:00,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0
3489,3490,Taylor,Dutchburn,Male,45,1980-06-21 00:00:00,VP Product Management,Financial Services,High Net Worth,N,No,14.0
3490,3491,Leanna,Cromb,Female,69,1976-04-03 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0
3491,3492,Urbanus,Redding,Male,83,1966-01-27 00:00:00,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0
3492,3493,Jeffie,Eakly,Male,30,1964-02-29 00:00:00,Research Assistant I,Health,High Net Worth,N,No,18.0
3493,3494,Robers,Richen,Male,72,1998-12-24 00:00:00,Account Representative IV,Argiculture,High Net Worth,N,No,1.0
3494,3495,Constantine,Frissell,Female,57,1987-07-12 00:00:00,Programmer III,Financial Services,High Net Worth,N,No,8.0
3495,3496,Danya,Burnyeat,Male,99,1986-04-25 00:00:00,Editor,Manufacturing,Mass Customer,N,Yes,19.0
3496,3497,Thia,O'Day,Female,73,1986-05-03 00:00:00,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18.0
3497,3498,Lois,Abrahim,Female,28,1995-11-02 00:00:00,,Manufacturing,Mass Customer,N,No,5.0
3498,3499,Shelton,Tewkesberrie,Male,29,1979-06-17 00:00:00,,Manufacturing,Mass Customer,N,Yes,7.0
3499,3500,Josy,Fleeman,Female,71,1967-07-21 00:00:00,,Entertainment,Affluent Customer,N,No,17.0
3500,3501,Kayla,Alentyev,Female,63,1970-01-19 00:00:00,Operator,Telecommunications,Mass Customer,N,Yes,18.0
3501,3502,Wilfrid,Cleaves,Male,5,1997-10-16 00:00:00,Senior Sales Associate,Retail,High Net Worth,N,Yes,3.0
3502,3503,Tootsie,Rafter,Female,53,1979-03-12 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10.0
3503,3504,Keriann,Perdue,Female,39,1963-07-06 00:00:00,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6.0
3504,3505,Dolly,Scallan,Female,41,1974-08-06 00:00:00,,Retail,Mass Customer,N,No,14.0
3505,3506,Mercy,Donisi,Female,19,1975-06-18 00:00:00,Web Designer I,Financial Services,Mass Customer,N,No,15.0
3506,3507,Christoph,Greatreax,Male,70,1955-03-03 00:00:00,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5.0
3507,3508,Malvin,Marre,Male,89,1986-08-09 00:00:00,Pharmacist,Health,Mass Customer,N,No,5.0
3508,3509,Janine,Hesey,Female,85,1978-11-22 00:00:00,Pharmacist,Health,Mass Customer,N,Yes,15.0
3509,3510,Jemima,Izaac,U,48,,Safety Technician II,IT,Affluent Customer,N,Yes,
3510,3511,Willem,Spraging,Male,23,1966-12-31 00:00:00,Food Chemist,Health,Affluent Customer,N,No,10.0
3511,3512,Vladimir,Abramowsky,Male,68,1994-03-24 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,8.0
3512,3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,Yes,
3513,3514,Darcy,Ilett,Male,25,1962-08-24 00:00:00,Environmental Specialist,,Mass Customer,N,No,8.0
3514,3515,Leelah,Pynner,Female,11,1975-01-14 00:00:00,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18.0
3515,3516,Diarmid,Vearnals,Male,93,1977-04-30 00:00:00,,Property,Mass Customer,N,Yes,15.0
3516,3517,Domeniga,Terney,Female,47,1957-07-04 00:00:00,Accounting Assistant IV,,Mass Customer,N,Yes,6.0
3517,3518,Magdaia,Beardwell,Female,45,1980-06-18 00:00:00,Biostatistician I,IT,Mass Customer,N,Yes,8.0
3518,3519,Aldus,Kenningley,Male,16,1978-05-21 00:00:00,Software Consultant,Manufacturing,Mass Customer,N,Yes,11.0
3519,3520,Travis,Kaszper,Male,41,1963-08-17 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,16.0
3520,3521,Oneida,Olivia,Female,27,1980-03-10 00:00:00,Research Associate,,High Net Worth,N,Yes,16.0
3521,3522,Lorri,Byrth,Female,73,1989-08-21 00:00:00,Cost Accountant,Financial Services,High Net Worth,N,Yes,11.0
3522,3523,Lin,Tarver,Male,33,1975-06-14 00:00:00,,,Affluent Customer,N,No,19.0
3523,3524,Waiter,Piscopello,Male,38,1973-12-30 00:00:00,Design Engineer,Financial Services,Mass Customer,N,Yes,18.0
3524,3525,Town,Yitzhakov,Male,55,1996-08-16 00:00:00,Editor,,Mass Customer,N,No,2.0
3525,3526,Pail,Iacopini,Male,84,1978-09-19 00:00:00,General Manager,Telecommunications,High Net Worth,N,Yes,13.0
3526,3527,Kiley,Scotson,Female,77,1978-12-02 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18.0
3527,3528,Eliot,Scammell,Male,69,1964-04-06 00:00:00,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7.0
3528,3529,Austine,Kinny,Female,37,1960-11-23 00:00:00,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16.0
3529,3530,Erik,Kenneford,Male,19,1973-10-23 00:00:00,Staff Scientist,,High Net Worth,N,Yes,8.0
3530,3531,Shannah,Pountain,Female,4,1969-01-27 00:00:00,Marketing Manager,Retail,Affluent Customer,N,Yes,11.0
3531,3532,May,Birch,Female,27,1990-07-24 00:00:00,Media Manager I,Health,High Net Worth,N,Yes,7.0
3532,3533,Neale,Lowings,Male,62,1981-02-14 00:00:00,,Financial Services,Affluent Customer,N,Yes,8.0
3533,3534,Kacie,Stanbrooke,Female,92,1975-05-15 00:00:00,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3.0
3534,3535,Bren,Dabbes,Female,8,1994-09-15 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,6.0
3535,3536,Laurence,Aulsford,Male,46,1967-12-24 00:00:00,Professor,Retail,Affluent Customer,N,No,18.0
3536,3537,Sholom,Pavlasek,Male,1,1997-01-15 00:00:00,Graphic Designer,Financial Services,Mass Customer,N,No,4.0
3537,3538,Kerby,Nassie,Male,19,1977-11-14 00:00:00,Marketing Manager,Health,Mass Customer,N,No,8.0
3538,3539,Sheelah,Caine,Female,94,1985-03-21 00:00:00,,IT,Mass Customer,N,Yes,16.0
3539,3540,Ali,Naris,Male,49,1954-08-27 00:00:00,,,Mass Customer,N,Yes,7.0
3540,3541,Aloin,Harhoff,Male,72,1986-01-03 00:00:00,,Health,Mass Customer,N,No,11.0
3541,3542,Perl,Suddaby,Female,23,1975-03-11 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,10.0
3542,3543,Shanie,Zahor,Female,15,1986-12-25 00:00:00,Food Chemist,Health,High Net Worth,N,Yes,21.0
3543,3544,Benoite,Trahmel,Female,25,1998-08-13 00:00:00,Help Desk Technician,,Affluent Customer,N,No,1.0
3544,3545,Wenonah,Filgate,Female,66,1974-07-19 00:00:00,Developer II,,High Net Worth,N,No,4.0
3545,3546,Hally,Pollie,Female,91,1983-09-29 00:00:00,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9.0
3546,3547,Ganny,Dwerryhouse,Male,19,1975-05-06 00:00:00,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8.0
3547,3548,Dalli,Seden,Male,65,1958-08-02 00:00:00,,,Affluent Customer,N,No,12.0
3548,3549,Jodee,Macewan,Female,0,1966-02-24 00:00:00,Sales Representative,Retail,Mass Customer,N,No,7.0
3549,3550,Daisey,Britto,Female,50,1988-11-27 00:00:00,Environmental Tech,Retail,Mass Customer,N,Yes,16.0
3550,3551,Zed,Douris,Male,37,1962-05-10 00:00:00,Pharmacist,Health,Mass Customer,N,Yes,8.0
3551,3552,Ebeneser,Lowde,Male,33,1992-09-07 00:00:00,Internal Auditor,Retail,Affluent Customer,N,Yes,9.0
3552,3553,Dietrich,Geggie,Male,97,1974-12-29 00:00:00,Graphic Designer,Health,Mass Customer,N,No,10.0
3553,3554,Briggs,Mower,Male,34,1978-04-06 00:00:00,GIS Technical Architect,IT,Mass Customer,N,Yes,16.0
3554,3555,Latashia,,Female,96,1976-02-26 00:00:00,Programmer Analyst II,Manufacturing,Mass Customer,N,No,21.0
3555,3556,Larina,Gheeorghie,Female,38,1997-07-05 00:00:00,Senior Developer,Manufacturing,High Net Worth,N,No,3.0
3556,3557,Tisha,Gibbings,Female,79,1978-05-12 00:00:00,,Health,Affluent Customer,N,No,18.0
3557,3558,Torey,Sarney,Male,16,1954-09-05 00:00:00,,,High Net Worth,N,Yes,7.0
3558,3559,Farra,Bails,Female,80,1985-02-19 00:00:00,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17.0
3559,3560,Gav,Bonin,Male,98,1980-09-01 00:00:00,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7.0
3560,3561,Emelda,Allbones,Female,15,1968-11-16 00:00:00,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5.0
3561,3562,Martynne,Bullivant,Female,76,1973-01-02 00:00:00,Recruiting Manager,,Affluent Customer,N,No,10.0
3562,3563,De,Leyband,Female,70,1990-03-12 00:00:00,,Financial Services,Affluent Customer,N,No,10.0
3563,3564,Sandy,Olford,Male,43,1972-05-15 00:00:00,Programmer Analyst IV,,High Net Worth,N,Yes,18.0
3564,3565,Charyl,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,N,Yes,
3565,3566,Bram,Pheasant,Male,96,1976-11-02 00:00:00,Social Worker,Health,Affluent Customer,N,Yes,10.0
3566,3567,Eileen,Ilchenko,Female,17,1980-09-14 00:00:00,Nurse,Financial Services,Affluent Customer,N,Yes,14.0
3567,3568,Berthe,Griniov,Female,13,1955-09-15 00:00:00,Nurse,Retail,Affluent Customer,N,No,5.0
3568,3569,Janel,Daice,Female,24,1973-05-18 00:00:00,Senior Editor,,Affluent Customer,N,No,12.0
3569,3570,Mordy,Hedin,Male,13,1962-01-31 00:00:00,,Entertainment,Mass Customer,N,No,7.0
3570,3571,Othilia,Metcalf,Female,9,1976-06-09 00:00:00,Senior Sales Associate,Property,Mass Customer,N,Yes,3.0
3571,3572,Willis,Tilston,Male,54,1986-03-21 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,2.0
3572,3573,Mab,Dwyer,Female,68,1996-10-16 00:00:00,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3.0
3573,3574,Eileen,Eland,Female,33,1991-02-05 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,6.0
3574,3575,Kandace,Desesquelle,Female,82,1973-11-06 00:00:00,Administrative Assistant I,IT,Affluent Customer,N,Yes,13.0
3575,3576,Rochette,Ebbens,Female,10,1969-09-19 00:00:00,Account Coordinator,,Mass Customer,N,No,11.0
3576,3577,Fowler,Scotsbrook,Male,29,1964-02-18 00:00:00,Staff Scientist,Retail,High Net Worth,N,No,10.0
3577,3578,Dorella,Sineath,Female,57,1956-10-27 00:00:00,Staff Accountant IV,Property,Mass Customer,N,No,12.0
3578,3579,Rachel,Somes,Female,32,1987-09-15 00:00:00,Software Test Engineer III,Health,High Net Worth,N,No,20.0
3579,3580,Roby,Samson,Female,61,1972-04-24 00:00:00,Occupational Therapist,Health,Mass Customer,N,No,10.0
3580,3581,Lindsy,Ygo,Female,38,1957-07-10 00:00:00,,,Mass Customer,N,Yes,6.0
3581,3582,Beryle,Qusklay,Female,66,1961-12-11 00:00:00,Media Manager II,Property,Mass Customer,N,No,17.0
3582,3583,Josselyn,Mathey,Female,71,1965-05-27 00:00:00,Assistant Professor,Retail,Affluent Customer,N,No,5.0
3583,3584,Adler,Teale,Male,95,1962-01-14 00:00:00,,Health,Mass Customer,N,No,10.0
3584,3585,Concordia,Lunbech,Female,41,1962-07-28 00:00:00,,Financial Services,High Net Worth,N,Yes,20.0
3585,3586,Abby,Brownstein,Female,79,1979-02-05 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,10.0
3586,3587,Ines,Galfour,Female,85,1997-09-24 00:00:00,,,Affluent Customer,N,No,2.0
3587,3588,Henrie,Beadman,Female,15,1961-06-04 00:00:00,Web Developer III,Health,Affluent Customer,N,Yes,18.0
3588,3589,Nalani,Dummer,Female,73,1962-02-19 00:00:00,Computer Systems Analyst II,Health,High Net Worth,N,No,17.0
3589,3590,Carolan,Velez,Female,32,1978-04-16 00:00:00,,Manufacturing,Mass Customer,N,Yes,19.0
3590,3591,Dwight,Kinsey,Male,15,1978-10-28 00:00:00,Accountant III,Financial Services,Mass Customer,N,No,10.0
3591,3592,Pall,MacCart,Male,72,1954-04-27 00:00:00,Junior Executive,,Mass Customer,N,No,12.0
3592,3593,Carry,Abercromby,Female,71,1996-04-10 00:00:00,Legal Assistant,Retail,Mass Customer,N,No,5.0
3593,3594,Gustavo,Juschka,Male,45,1986-01-04 00:00:00,Marketing Assistant,Manufacturing,Mass Customer,N,No,18.0
3594,3595,Timi,Huson,Female,81,1975-12-06 00:00:00,Software Consultant,Retail,Mass Customer,N,No,6.0
3595,3596,Christi,Gilluley,Female,57,1977-12-25 00:00:00,Executive Secretary,Retail,Mass Customer,N,No,20.0
3596,3597,Giorgi,,Male,71,1954-06-16 00:00:00,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,16.0
3597,3598,Penny,McKirdy,Male,72,1994-12-17 00:00:00,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5.0
3598,3599,Lane,Maguire,Male,11,1956-02-27 00:00:00,Physical Therapy Assistant,,High Net Worth,N,Yes,6.0
3599,3600,Godart,Gooderick,Male,88,1962-05-17 00:00:00,Staff Accountant II,,Mass Customer,N,No,16.0
3600,3601,Fanya,Gethyn,Female,85,1975-12-23 00:00:00,Junior Executive,IT,Mass Customer,N,No,18.0
3601,3602,Alicea,Scamwell,Female,23,1988-11-27 00:00:00,Account Coordinator,Health,Mass Customer,N,No,12.0
3602,3603,Cale,Yaneev,Male,90,1954-09-27 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,14.0
3603,3604,Findlay,Lubman,Male,3,1971-04-09 00:00:00,VP Quality Control,Health,High Net Worth,N,Yes,9.0
3604,3605,Andy,Risely,Male,54,1994-01-28 00:00:00,Internal Auditor,,Mass Customer,N,No,6.0
3605,3606,Jamima,Wainscot,Female,52,1957-02-09 00:00:00,Graphic Designer,,High Net Worth,N,No,15.0
3606,3607,Troy,Blaydes,Male,99,2001-05-22 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,1.0
3607,3608,Conway,Surgen,Male,86,1973-05-17 00:00:00,Nurse Practicioner,Argiculture,High Net Worth,N,No,8.0
3608,3609,Chicky,Butterfield,Male,69,1997-09-02 00:00:00,Marketing Manager,Manufacturing,Mass Customer,N,No,4.0
3609,3610,Erl,Markel,Male,1,1987-03-29 00:00:00,Graphic Designer,Financial Services,High Net Worth,N,Yes,16.0
3610,3611,Uriah,Chantree,Male,20,1970-04-10 00:00:00,Statistician II,,Affluent Customer,N,Yes,10.0
3611,3612,Normand,Matous,Male,27,1979-11-27 00:00:00,,IT,High Net Worth,N,No,15.0
3612,3613,Fairfax,Pummery,Male,27,1972-04-21 00:00:00,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9.0
3613,3614,Berkie,Gimber,Male,59,1961-06-23 00:00:00,Environmental Specialist,Retail,Affluent Customer,N,Yes,18.0
3614,3615,Junia,Napton,Female,63,1978-07-09 00:00:00,Safety Technician II,IT,Mass Customer,N,Yes,8.0
3615,3616,Vale,Dagnan,Male,42,2001-04-02 00:00:00,Product Engineer,Property,High Net Worth,N,No,2.0
3616,3617,Jessa,Milnthorpe,Female,11,1990-05-06 00:00:00,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3.0
3617,3618,Evyn,Rouby,Male,2,1966-04-28 00:00:00,Statistician IV,Retail,Affluent Customer,N,Yes,19.0
3618,3619,Myranda,Cridland,Female,18,1996-02-17 00:00:00,Administrative Assistant IV,,Mass Customer,N,Yes,1.0
3619,3620,Gerry,Ackhurst,Male,21,1991-07-30 00:00:00,Computer Systems Analyst II,Retail,Mass Customer,N,No,5.0
3620,3621,Umeko,Hearfield,Female,13,1975-01-16 00:00:00,Developer IV,Health,High Net Worth,N,No,15.0
3621,3622,Anetta,Brosenius,Female,84,1983-09-02 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0
3622,3623,Oren,Barwack,Male,56,1984-11-25 00:00:00,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,15.0
3623,3624,Lenka,,Female,54,1984-10-16 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0
3624,3625,Cammie,Rubinfeld,Female,24,1953-11-30 00:00:00,VP Marketing,Manufacturing,High Net Worth,N,Yes,18.0
3625,3626,Cora,Hince,Female,86,1978-09-02 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12.0
3626,3627,Loren,Pischof,Male,92,1961-08-12 00:00:00,Teacher,Health,High Net Worth,N,Yes,14.0
3627,3628,Sharron,Gaynes,Female,47,1974-10-17 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,Yes,14.0
3628,3629,Vale,Starcks,Female,17,1976-10-29 00:00:00,Editor,Health,High Net Worth,N,No,22.0
3629,3630,Jeni,Heymes,Female,16,1978-11-15 00:00:00,Tax Accountant,Property,Affluent Customer,N,Yes,8.0
3630,3631,Mignonne,Barwood,Female,76,1962-07-01 00:00:00,Project Manager,IT,High Net Worth,N,Yes,16.0
3631,3632,Elena,Sandys,Female,82,1990-03-27 00:00:00,Teacher,,Mass Customer,N,No,9.0
3632,3633,Donavon,Ainsby,Male,32,1983-04-18 00:00:00,Biostatistician III,Health,Mass Customer,N,No,5.0
3633,3634,Clemence,Kornas,Female,35,1963-06-01 00:00:00,Speech Pathologist,,High Net Worth,N,Yes,15.0
3634,3635,Elset,,Female,51,1977-07-06 00:00:00,VP Marketing,Retail,High Net Worth,N,No,9.0
3635,3636,Trudi,Bickerstasse,Female,42,1970-06-24 00:00:00,Director of Sales,Financial Services,Mass Customer,N,Yes,18.0
3636,3637,Luigi,Edgeworth,Male,84,1958-01-01 00:00:00,,Manufacturing,Affluent Customer,N,Yes,11.0
3637,3638,Fifi,Dorrins,Female,73,1996-05-04 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,No,6.0
3638,3639,Megan,Perrygo,Female,49,1974-01-11 00:00:00,Food Chemist,Health,High Net Worth,N,No,15.0
3639,3640,Merralee,Forman,Female,64,1985-04-28 00:00:00,Staff Scientist,,Mass Customer,N,No,10.0
3640,3641,Wolfie,Hoyes,Male,78,1975-10-02 00:00:00,Civil Engineer,Manufacturing,Affluent Customer,N,No,12.0
3641,3642,Ardith,Portigall,Female,39,1962-05-21 00:00:00,,,Affluent Customer,N,Yes,8.0
3642,3643,Bettye,Dumberrill,Female,62,1971-02-08 00:00:00,Technical Writer,,Mass Customer,N,No,15.0
3643,3644,Peder,Frotton,Male,13,1968-01-18 00:00:00,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17.0
3644,3645,Cozmo,Rylstone,Male,47,1961-07-04 00:00:00,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,14.0
3645,3646,Allene,Pauly,Female,0,1981-10-22 00:00:00,Social Worker,Health,Mass Customer,N,No,4.0
3646,3647,Carlyle,Frape,Male,62,1971-11-07 00:00:00,Marketing Manager,,Affluent Customer,N,No,4.0
3647,3648,Tracie,Bartolomeoni,Female,82,1954-02-21 00:00:00,Paralegal,Financial Services,Mass Customer,N,No,5.0
3648,3649,Jayne,Gawthrope,Female,66,1977-07-12 00:00:00,Office Assistant II,Property,Mass Customer,N,Yes,12.0
3649,3650,Darrelle,Rosas,Female,85,1999-10-21 00:00:00,Office Assistant I,IT,Mass Customer,N,Yes,2.0
3650,3651,Baxie,,Male,91,1999-11-15 00:00:00,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2.0
3651,3652,Aldrich,Camble,Male,20,1955-02-06 00:00:00,Nurse,Health,High Net Worth,N,Yes,17.0
3652,3653,Devlen,Perrett,Male,7,1991-01-04 00:00:00,Environmental Specialist,,Mass Customer,N,Yes,8.0
3653,3654,Kenyon,Paddefield,U,78,,Electrical Engineer,Manufacturing,Mass Customer,N,No,
3654,3655,Waldemar,Mostin,Male,82,1974-06-01 00:00:00,,,Mass Customer,N,Yes,19.0
3655,3656,Talia,Sidnell,Female,14,1976-12-24 00:00:00,,Property,Mass Customer,N,Yes,3.0
3656,3657,Wyatan,Rogeon,Male,95,1961-07-24 00:00:00,,,High Net Worth,N,No,8.0
3657,3658,Bo,Vell,Male,15,1962-10-20 00:00:00,,Entertainment,Mass Customer,N,Yes,9.0
3658,3659,Farra,Catto,Female,76,1976-12-23 00:00:00,VP Sales,Financial Services,High Net Worth,N,No,10.0
3659,3660,Gradeigh,Hothersall,Male,99,1981-03-14 00:00:00,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7.0
3660,3661,Tadeas,Shitliff,Male,34,1965-12-18 00:00:00,Research Associate,Manufacturing,Mass Customer,N,Yes,7.0
3661,3662,Pippo,Cator,Male,79,1977-12-30 00:00:00,Community Outreach Specialist,Retail,Mass Customer,N,No,15.0
3662,3663,Hermy,Casement,Male,62,1998-02-10 00:00:00,Information Systems Manager,,Affluent Customer,N,No,1.0
3663,3664,Faina,Czaja,Female,5,1990-02-23 00:00:00,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7.0
3664,3665,Toma,Klaaasen,Female,19,1989-03-23 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,6.0
3665,3666,Mathew,Marousek,Male,56,1957-03-27 00:00:00,Statistician II,Health,High Net Worth,N,No,10.0
3666,3667,Nettie,Goghin,Female,3,1983-02-06 00:00:00,Graphic Designer,Retail,Mass Customer,N,Yes,8.0
3667,3668,Katlin,Ragsdale,Female,79,1955-02-09 00:00:00,Desktop Support Technician,Property,Mass Customer,N,Yes,6.0
3668,3669,Maynard,Isaq,Male,11,1977-06-18 00:00:00,Design Engineer,Manufacturing,Affluent Customer,N,No,18.0
3669,3670,Leupold,Bernardini,Male,62,1977-03-20 00:00:00,,Financial Services,Affluent Customer,N,Yes,17.0
3670,3671,Crystie,Deshorts,Female,98,1992-01-05 00:00:00,Programmer Analyst III,,Affluent Customer,N,No,7.0
3671,3672,Werner,Yglesias,Male,32,1987-05-25 00:00:00,,IT,Mass Customer,N,Yes,13.0
